School,Name,Review,Quality,Difficulty,gender,male_words,female_words,number of words,female words normalized
University of Windsor,Gerald Booth,I love Prof. Booth.. He made all my first year sociology classes good.. He was a good prof.. he knew what he was talking about!  He was always so helpful and understanding...  He was fair.. The test werent the easiest sometimse but he gaves us hints and he taught the material well!,5.0,2.0,0,0,1,52,0.019230769230769232
University of Windsor,Gerald Booth,excellent guy,5.0,1.0,0,1,0,2,0.0
University of Windsor,Mark Letteri,Never Again.,1.0,5.0,0,0,0,2,0.0
University of Windsor,Mark Letteri,"Letteri is the type of Professor to put his Twitter in your syllabus. He will read to you out of the book(s) he expects you to read, in a gruesomely slow and monotone manner. As if he's reading a bedtime story. 'Accommodating' comes to mind. As in he will accommodate himself to as much of your time (money) as he possibly can.",1.0,3.0,0,1,0,62,0.0
University of Windsor,Mark Letteri,he was good. make sure to read the books and really understand them and you will do awesome!,3.0,3.0,0,0,0,18,0.0
University of Windsor,Mark Letteri,"Books were essentially read to you in class. He wastes a lot of time listening to student's anecdotes and rushes to finish the material. This class should only be used for people who like to read or philosopher majors. It does not count as a language credit, just art. Be careful with this class - it's a waste of time.",1.0,5.0,0,2,0,60,0.0
University of Windsor,Mark Letteri,"It's clear he knows a lot about the subjects he teaches, but he manages to explain concepts in a way that make it more difficult than it has to be. Very tough grader and each of his exam only has a handful of questions, often not the topics we spent much time discussing. Failing one question its a huge ding in your mark. Would NOT recommend.",1.0,5.0,0,4,4,66,0.06060606060606061
University of Windsor,Mark Letteri,"Does not really explain concepts well. Has a disdain for technology. Talks down to class constantly. I would not recommend taking his classes; he posts no slides or any online material, and is very unclear about what will be on exams. Nice enough guy though.",1.0,4.0,0,2,2,45,0.044444444444444446
University of Windsor,Mark Letteri,He is very knowledgeable and interested in what he teaches. There are no electronics allowed in class (all notes must be written) but I found it to be helpful and made studying easy. You need to be able to make connections to the different topics he teaches in order to do well on the exams. I really enjoyed his class.,4.0,3.0,0,1,0,60,0.0
University of Windsor,Mark Letteri,"Letteri has amazing lectures and is very well spoken, you will never be confused about what he is saying. Enjoys class discussions, friendly and passionate about what he teaches. LOTS of reading, but got by with a decent grade from just attending lectures. You MUST attend lectures. I would only recommend this class to people who like to write ALOT",4.0,4.0,0,3,2,60,0.03333333333333333
University of Windsor,Mark Letteri,"I'm assuming those who are complaining below never actually went to classs and took notes, or understand philosophical ideas. Sure, you have to apply yourself a little more (by actively taking notes) but you do that and you'll be fine! It's really not that hard. I find taking notes then re-reading them on my own really help me understand!",4.0,4.0,0,1,2,59,0.03389830508474576
University of Windsor,Mark Letteri,"I was afraid to miss lectures, I feel as though youd miss too much. I didnt quite understand what the point of this class was, or what to expect on exams, I did really enjoy though how he does his lectures, he knows very well what hes teaching which makes it nice to listen to. I did not read the first of the books but the lectures were enough",4.0,4.0,0,2,3,69,0.043478260869565216
University of Windsor,Mark Letteri,Don't waiste your time with this prof. You can tell teaching isn't calling. He just does it for the pay. I took 3 of his courses before. I barely passed one and dropped the other two.,1.0,5.0,0,0,1,36,0.027777777777777776
University of Windsor,Mark Letteri,"Prof is knowledgable and passionate about PHIL. Sometimes tough to follow, scrambling to take notes down, but worth it. After re-reading my notes it all makes sense. he uses a lot of sources to help you understand better. he engages the class but doesn't force you to speak for points. no electronics - love this idea! you really focus more this way",5.0,4.0,0,2,2,62,0.03225806451612903
University of Windsor,Mark Letteri,Great engaging lectures. If you attend class and take notes + read text you should do great.,5.0,3.0,0,1,0,17,0.0
University of Windsor,Mark Letteri,Lots of readings but I didn't do them and still got a good mark based on the lectures. Very monotone voice so I fell asleep in class a couple times. Other than that he's an alright dude.,3.0,3.0,0,0,1,37,0.02702702702702703
University of Windsor,Mark Letteri,If youre in his first year year philosophy class it has a lot of reading and does not like giving out good marks on the mid terms and exams. He is a fair marker if you know your content but dont expect to pass if you dont do the readings because his lectures are pointless and boring and dont help with the testing.,1.0,4.0,0,1,3,63,0.047619047619047616
University of Windsor,Mark Letteri,"Lectures were very unclear, all the teaching consisted of was talking. Very minimal visuals or information given to us. Basically taught myself and still had an unsure idea going into the final.",1.0,5.0,0,0,0,32,0.0
University of Windsor,Mark Letteri,"Although graded by only 3 things, he only includes information that is assessable from his lectures. So while it's helpful to read the books, it's not needed. However, his voice is very monotone, and while the lecture are all you need, they do get very boring.",2.0,2.0,0,1,0,46,0.0
University of Windsor,Mark Letteri,Terrible prof. Extremely boring and drags on. Relies on the TA for information from the course way too much and doesn't allow laptops in class. 10/10 would not recommend.,1.0,4.0,0,2,0,29,0.0
University of Windsor,Mark Letteri,The worst professor. So boring and monotone. It's absolutely ridiculous to expect anyone to sit and listen to him ramble for that long.,1.0,4.0,0,1,2,23,0.08695652173913043
University of Windsor,Mark Letteri,"I'm a philosophy major and found the class to be very bias towards his own opinions. However, if you take good notes and actually pay attention in class (can be difficult because he's kinda dull) then you will get a decent mark. Incorporate your own knowledge from other classes to get an A. You MUST attend class but I don't recommend for non-majors",2.0,5.0,0,1,2,63,0.031746031746031744
University of Windsor,William Altenhof,"4th year had him for LabVIEW. Kicks students out of class if they are reading labview course material that isnt apart of his current lecture. During the first midterm, test didnt even start yet and one student went back to his bag because he forgot his calculator.. instant ZERO and kicked out the room. Enough said.",1.0,5.0,0,0,1,56,0.017857142857142856
University of Windsor,William Altenhof,"In terms of teaching fundamentals and teaching the basics, Altenhof is great. Puts emphasis on KNOWING the material and not just knowing how to do it. The tutorials are a bit unfair as multiple long questions are assigned but in the last 15 minutes, he tells you what one is being graded. Exams are challenging and graded very rigorously.",3.0,5.0,0,2,2,59,0.03389830508474576
University of Windsor,William Altenhof,"Had him for dynamics, machine dynamics, and now LabVIEW. For LabVIEW my review: He isn't a bad guy but makes the course extremely difficult by not posting the notes. He emails us assignments. The average on 1st exam was 25%, 2nd was 60-70% (dont remember). Only final project. He curved me by 25-30%. All notes you can find on LabVIEW site.",2.0,4.0,0,2,2,61,0.03278688524590164
